"#","Nomo","Snfg","Snfg Komponen","Posisi","Jenis Proses","Lanjutan","Datetime Write","Start","Due","Nama Fg","Process Status","Is Done","Koitem FG","No Batch","Actions"
"2896","MO-CUS-IPE-BULK/I0004","CUS-IPE-W/I0004","CUS-IPE-W/I0004","NDC","JADWAL BARU","1","2023-07-01 21:58:30+07","2023-06-27","2023-07-03","Instaperfect Skincover Air Cushion 43 Creme Sand 11 g","Next Process","Done","CUS-IPE-W","FJ26A",""
"2897","MO-FA-PFMS-BULK/I0042","FA-PFMS-MO50ML/I0042","FA-PFMS-MO50ML/I0042","NDC","JADWAL BARU","1","2023-07-01 21:58:30+07","2023-06-30","2023-07-01","MAKE OVER Powerstay Fix &amp; Matte Makeup Setting Spray 50 ml","Next Process","Done","FA-PFMS-MO50ML","GJ01A",""
"2898","MO-F-L01-BULK/I0012","F-L01-OMG/BSI0008","F-L01-OMG/BSI0008","NDC","JADWAL BARU","1","2023-07-01 21:58:16+07","2023-07-01","2023-07-01","OMG Oh My Glam Coverlast Liquid Foundation 13 C Ivory","Next Process","Done","F-L01-OMG","(not set)",""
"2899","MO-HT-Y1-BULK/I0027","HT-P1Y1-P450/I0009","HT-P1Y1-P450/I0009","NDC","JADWAL BARU","1","2023-07-01 21:32:26+07","2023-06-26","2023-07-12","Hair Tonic Normal Hair (Yellow), 450 ml","Next Process","Done","HT-P1Y1-P450","FJ27A",""
"2900","MO-F-LLF03-BULK/I0016","F-LLFM3-W/I0004","F-LLFM3-W/I0004","NDC","JADWAL BARU","1","2023-07-01 21:10:25+07","2023-06-23","2023-07-01","Wardah Lightening Liquid Foundation 03. Ivory 6 ml","Next Process","Done","F-LLFM3-W","FJ24A",""
"2901","MO-SRM-LSA-BULK/I0017","SRM-RLSAN2-W/I0014","SRM-RLSAN2-W/I0014","NDC","JADWAL BARU","1","2023-07-01 21:10:25+07","2023-06-26","2023-07-01","Wardah Lightening Serum Ampoule 8 ml","Next Process","Done","SRM-RLSAN2-W","FJ26A",""
"2902","MO-FW-RPHAS-BULK/I0021","FW-RPHAS-EM/I0021","FW-RPHAS-EM/I0021","NDC","JADWAL BARU","1","2023-07-01 20:33:42+07","2023-06-27","2023-07-12","Emina Ms. Pimple Acne Solution Face Wash 50 ml","Next Process","Done","FW-RPHAS-EM","FJ30A",""
"2903","MO-FW-PCSRB-BULK/I0186","FW-PCSRB-KA/I0182","FW-PCSRB-KA/I0182","NDC","JADWAL BARU","1","2023-07-01 19:37:57+07","2023-06-26","2023-07-12","Kahf Skin Energizing and Brightening Face Wash 100 ml","Next Process","Done","FW-PCSRB-KA","GJ01A",""
"2904","MO-FW-PCSAC-BULK/I0329","FW-PCSAC-KA/I0321","FW-PCSAC-KA/I0321","NDC","JADWAL BARU","1","2023-07-01 19:35:41+07","2023-06-26","2023-07-12","Kahf Oil and Acne Care Face Wash 100 ml","Next Process","Done","FW-PCSAC-KA","GJ01B",""
"2905","MO-FT-BST-BULK/I0031","FT-BSTN2-EM/I0014","FT-BSTN2-EM/I0014","NDC","JADWAL BARU","1","2023-07-01 16:52:15+07","2023-06-19","2023-07-05","Emina Bright Stuff Face Toner 50 ml","Next Process","Done","FT-BSTN2-EM","FJ30A",""
"2906","MO-L-CUMKORB-BULK/I0040","L-CUMKORB-W/I0040","L-CUMKORB-W/I0040","NDC","JADWAL BARU","1","2023-07-01 16:43:43+07","2023-06-26","2023-07-02","Wardah Colorfit Ultralight Matte Lipstick 10 Stunning Seoul 3.6 g","Next Process","Done","L-CUMKORB-W","FJ27A",""
"2907","MO-FMI-LGT-BULK/I0036","FMI-LGT-W/I0036","FMI-LGT-W/I0036","NDC","JADWAL BARU","1","2023-07-01 16:05:13+07","2023-06-19","2023-07-05","Wardah Lightening Face Mist 60 ml","Next Process","Done","FMI-LGT-W","FJ30A",""
"2908","MO-SRM-RLSAN1-BULK/I0032","SRM-RLSAN1-W/I0021","SRM-RLSAN1-W/I0021","NDC","JADWAL BARU","1","2023-07-01 15:45:29+07","2023-06-30","2023-07-05","Wardah Lightening Serum Ampoule 30 ml","Next Process","Done","SRM-RLSAN1-W","FJ30A",""
"2909","MO-M-PSLG-BULK/I0004","M-PSLG-MO/I0004","M-PSLG-MO/I0004","NDC","JADWAL BARU","1","2023-07-01 15:45:29+07","2023-06-27","2023-07-01","MAKE OVER Powerskin Liquid Glow Moisturizer 45 ml","Next Process","Done","M-PSLG-MO","FJ30A",""
"2910","MO-HT-Y1-BULK/I0026","HT-P1Y1-P200/I0014","HT-P1Y1-P200/I0014","NDC","JADWAL BARU","1","2023-07-01 15:29:30+07","2023-06-26","2023-07-12","Hair Tonic Normal Hair (Yellow), 200 ml","Next Process","Done","HT-P1Y1-P200","FJ30A",""
"2911","MO-F-L01-BULK/I0011","F-L01-OMG/BSI0007","F-L01-OMG/BSI0007","NDC","JADWAL BARU","1","2023-07-01 14:17:13+07","2023-07-01","2023-07-01","OMG Oh My Glam Coverlast Liquid Foundation 13 C Ivory","Next Process","Done","F-L01-OMG","(not set)",""
"2912","MO-BO-COCBSC-BULK/I0028","BO-COCBSC-W/I0028","BO-COCBSC-W/I0028","NDC","JADWAL BARU","1","2023-07-01 13:53:21+07","2023-06-27","2023-07-03","Wardah Colorfit Cream Blush 01 SAND CORAL 3 g","Next Process","Done","BO-COCBSC-W","FJ27A",""
"2913","MO-FA-PFMS-BULK/I0041","FA-PFMS-MO50ML/I0041","FA-PFMS-MO50ML/I0041","NDC","JADWAL BARU","1","2023-07-01 13:52:45+07","2023-06-27","2023-07-01","MAKE OVER Powerstay Fix &amp; Matte Makeup Setting Spray 50 ml","Next Process","Done","FA-PFMS-MO50ML","FJ30A",""
"2914","MO-FW-PCSAC-BULK/I0328","FW-PCSAC-KA/I0320","FW-PCSAC-KA/I0320","NDC","JADWAL BARU","1","2023-07-01 13:45:01+07","2023-06-26","2023-07-12","Kahf Oil and Acne Care Face Wash 100 ml","Next Process","Done","FW-PCSAC-KA","GJ01A",""
"2915","MO-FW-RHMF-BULK/I0024","FW-RHMF-W/I0021","FW-RHMF-W/I0021","NDC","JADWAL BARU","1","2023-07-01 13:45:01+07","2023-06-27","2023-07-12","Wardah Hydra Rose Gel to Foam cleanser 100 ml","Next Process","Done","FW-RHMF-W","FJ30A",""
"2916","MO-REM-RPBTUMW-BULK/I0040","REM-RPBTUMW-W/I0035","REM-RPBTUMW-W/I0035","NDC","JADWAL BARU","1","2023-07-01 13:45:01+07","2023-06-26","2023-07-12","Wardah Perfect Bright Bright + Tone Up Micellar Water 100 ml","Next Process","Done","REM-RPBTUMW-W","FJ30A",""
"2917","MO-L-MLCO-BULK/I0037","L-MLCO-OMG/BSI0007","L-MLCO-OMG/BSI0007","NDC","JADWAL BARU","1","2023-07-01 13:05:51+07","2023-06-26","2023-07-02","OMG Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 g","Next Process","Done","L-MLCO-OMG","(not set)",""
"2918","MO-L-MLCM-BULK/I0049","L-MLCM-OMG/I0048","L-MLCM-OMG/I0048","NDC","JADWAL BARU","1","2023-07-01 13:05:51+07","2023-06-14","2023-06-23","OMG Oh My Glam Matte Kiss Lip Cream 13 Latte 3.5 g","Next Process","Done","L-MLCM-OMG","FJ15A",""
"2919","MO-L-MLCB-BULK/I0039","L-MLCB-OMG/I0038","L-MLCB-OMG/I0038","NDC","JADWAL BARU","1","2023-07-01 13:05:51+07","2023-06-30","2023-07-01","OMG OH MY GLAM Matte Kiss Lip Cream 02 Juicy 3.5 g","Next Process","Done","L-MLCB-OMG","FJ30A",""
"2920","MO-SS-UVSDSIF-BULK/I0005","SS-UVSDSIF-W/I0005","SS-UVSDSIF-W/I0005","NDC","JADWAL BARU","1","2023-07-01 11:23:13+07","2023-06-26","2023-07-12","Wardah UV Shield Essential Gel Sunscreen Serum SPF 35 PA+++ 40 ml","Next Process","Done","SS-UVSDSIF-W","FJ26A",""
"2921","MO-LT-MP05-BULK/I0003","LT-MP05-EM/I0003","LT-MP05-EM/I0003","NDC","JADWAL BARU","1","2023-07-01 11:05:06+07","2023-06-26","2023-07-01","Emina Magic Potion 05 Summer 5.5 ml","Next Process","Done","LT-MP05-EM","FJ26A",""
"2922","MO-FW-RPHAS-BULK/I0020","FW-RPHAS-EM/I0020","FW-RPHAS-EM/I0020","NDC","JADWAL BARU","1","2023-07-01 11:05:06+07","2023-06-27","2023-07-12","Emina Ms. Pimple Acne Solution Face Wash 50 ml","Next Process","Done","FW-RPHAS-EM","FJ30B",""
"2923","MO-L-MLCO-BULK/I0036","L-MLCO-OMG/BSI0006","L-MLCO-OMG/BSI0006","NDC","JADWAL BARU","1","2023-07-01 10:09:46+07","2023-06-26","2023-07-02","OMG Oh My Glam Matte Kiss Lip Cream 15 Espresso 3.5 g","Next Process","Done","L-MLCO-OMG","(not set)",""
"2924","MO-LB-LMPR-BULK/I0014","MY-LBLMPR-EM/I0006","MY-LBLMPR-EM/I0006","NDC","JADWAL BARU","1","2023-07-01 10:01:28+07","2023-06-27","2023-07-02","Malaysia Emina Lip Mask Vanilla Pretzel 9 g","Next Process","Done","MY-LBLMPR-EM","FJ30A",""
"2925","MO-EB-DK-LB-BULK/I0049","EB-DK01-MO/I0023","EB-DK01-MO/I0023/01/01","NDC","JADWAL BARU","1","2023-07-01 07:59:16+07","2023-06-26","2023-07-03","MAKE OVER Eye Brow Definition Kit 01 Dark Brown 6.9 g","Next Process","Done","EB-DK01-MO","FJ26A",""
"2926","MO-EB-DK01C-BULK/I0026","EB-DK01-MO/I0023","EB-DK01-MO/I0023/03/01","NDC","JADWAL BARU","1","2023-07-01 07:59:16+07","2023-06-24","2023-07-03","MAKE OVER Eye Brow Definition Kit 01 Dark Brown 6.9 g","Next Process","Done","EB-DK01-MO","FJ25A",""
"2927","MO-EB-DK-DB-BULK/I0049","EB-DK01-MO/I0023","EB-DK01-MO/I0023/02/01","NDC","JADWAL BARU","1","2023-07-01 07:59:16+07","2023-06-26","2023-07-03","MAKE OVER Eye Brow Definition Kit 01 Dark Brown 6.9 g","Next Process","Done","EB-DK01-MO","FJ26A",""
"2928","MO-A-PFC-BULK/I0032","A-PFC-W60ML/I0023","A-PFC-W60ML/I0023","NDC","JADWAL BARU","1","2023-07-01 07:59:02+07","2023-06-19","2023-07-05","Wardah Acnederm Pure Foaming Cleanser 60 ml (Pc(s))","Next Process","Done","A-PFC-W60ML","FJ30A",""
"2929","MO-CUS-R2EFC03-BULK/I0006","CUS-R2EFC03-W/BSI0002","CUS-R2EFC03-W/BSI0002","NDC","JADWAL BARU","1","2023-07-01 07:37:43+07","2023-06-26","2023-07-03","Wardah Exclusive Flawless Cover Cushion 03 Sandy Beige 15 g","Next Process","Done","CUS-R2EFC03-W","(not set)",""
"2930","MO-FT-KFT-BULK/I0068","FT-KFT-KA/I0067","FT-KFT-KA/I0067","NDC","JADWAL BARU","1","2023-07-01 06:51:19+07","2023-06-26","2023-07-01","Kahf All-in-One Power Toning Face Spray 100 ml","Next Process","Done","FT-KFT-KA","FJ26A",""
"2931","MO-TC-IPPF03-BULK/I0031","TC-IPPF03-W/I0017","TC-IPPF03-W/I0017","NDC","JADWAL BARU","1","2023-07-01 06:17:41+07","2023-06-13","2023-07-03","Instaperfect Matte Fit Powder Foundation 32 True Beige 13 g","Next Process","Done","TC-IPPF03-W","FJ30A",""
"2932","MO-B-W1T3LFP02-BULK/I0050","B-W3ELFP02-W30G/I0050","B-W3ELFP02-W30G/I0050","NDC","JADWAL BARU","1","2023-07-01 06:09:58+07","2023-06-20","2023-07-03","Wardah Evd Lum Face Powder 02 Beige 30 g (Pc(s))","Next Process","Done","B-W3ELFP02-W30G","FJ27A",""
"2933","MO-TC-R3LLF05-BULK/I0045","TC-R3LLF05-W/I0018","TC-R3LLF05-W/I0018","NDC","JADWAL BARU","1","2023-07-01 06:09:58+07","2023-06-12","2023-07-03","Wardah Lightening Powder Foundation Light Feel 05 Beige 12 g","Next Process","Done","TC-R3LLF05-W","FJ27A",""
"2934","MO-HC-HF-BULK/I0029","HC-HF-W170ML/I0029","HC-HF-W170ML/I0029","NDC","JADWAL BARU","1","2023-07-01 06:09:34+07","2023-06-26","2023-07-12","Wardah Hair Fall Treatment Conditioner 170 ml (Pc(s))","Next Process","Done","HC-HF-W170ML","FJ27A",""
"2935","MO-BO-COCBMM-BULK/I0022","BO-COCBMM-W/I0022","BO-COCBMM-W/I0022","NDC","JADWAL BARU","1","2023-07-01 05:10:54+07","2023-06-24","2023-07-01","Wardah Colorfit Cream Blush 02 MERRY MAUVE 3 g","Next Process","Done","BO-COCBMM-W","FJ24A",""
"2936","MO-L-IMC017-BULK/I0018","L-IMC017-MO6,5G/I0018","L-IMC017-MO6,5G/I0018","NDC","JADWAL BARU","1","2023-07-01 04:38:10+07","2023-06-12","2023-07-02","MAKE OVER Intense Matte Lip Cream 017 Savvy 6,5 g (Pc(s))","Next Process","Done","L-IMC017-MO6,5G","FJ30A",""
"2937","MO-M-RPBSPF30-BULK/I0028","M-RPBSPF30-W/I0023","M-RPBSPF30-W/I0023","NDC","JADWAL BARU","1","2023-07-01 04:04:23+07","2023-06-27","2023-07-01","Wardah Perfect Bright Moisturizer Bright + Oil Control SPF 30 PA+++ 20 ml","Next Process","Done","M-RPBSPF30-W","FJ27A",""
"2938","MO-TC-PC08-BULK/I0140","TC-PC08-MO12G/I0034","TC-PC08-MO12G/I0034","NDC","JADWAL BARU","1","2023-07-01 03:56:06+07","2023-06-26","2023-07-04","MAKE OVER Perfect Cover TWC 08 Honey 12 g (Pc(s))","Next Process","Done","TC-PC08-MO12G","FJ27A",""
"2939","MO-ES-W1D-02 BULK/I0010","ES-PRPPH-EM3.3GR/I0010","ES-PRPPH-EM3.3GR/I0010/01/01","NDC","JADWAL BARU","1","2023-07-01 03:38:13+07","2023-06-26","2023-07-03","Emina Pop Rouge Pressed Eye Shadow Posh 3.3 gr (Pc(s))","Next Process","Done","ES-PRPPH-EM3.3GR","FJ26A",""
"2940","MO-ES-PRPPH03-BULK/I0010","ES-PRPPH-EM3.3GR/I0010","ES-PRPPH-EM3.3GR/I0010/03/01","NDC","JADWAL BARU","1","2023-07-01 03:38:13+07","2023-06-26","2023-07-03","Emina Pop Rouge Pressed Eye Shadow Posh 3.3 gr (Pc(s))","Next Process","Done","ES-PRPPH-EM3.3GR","FJ26A",""
"2941","MO-B-BMLPE4-BULK/I0006","B-RBMLP04-EM/I0006","B-RBMLP04-EM/I0006","NDC","JADWAL BARU","1","2023-07-01 03:38:13+07","2023-05-30","2023-07-03","Emina Bare With Me Mineral Loose Powder 04 Ebony 8 g","Next Process","Done","B-RBMLP04-EM","FJ27A",""
"2942","MO-ES-PRPPH02-BULK/I0010","ES-PRPPH-EM3.3GR/I0010","ES-PRPPH-EM3.3GR/I0010/02/01","NDC","JADWAL BARU","1","2023-07-01 03:38:13+07","2023-06-26","2023-07-03","Emina Pop Rouge Pressed Eye Shadow Posh 3.3 gr (Pc(s))","Next Process","Done","ES-PRPPH-EM3.3GR","FJ26A",""
"2943","MO-TC-PC04-BULK/I0102","TC-R2RE04-W/I0039","TC-R2RE04-W/I0039","NDC","JADWAL BARU","1","2023-07-01 03:38:13+07","2023-06-21","2023-07-03","Wardah Refill Exclusive Two Way Cake 04 Natural 12 g","Next Process","Done","TC-R2RE04-W","FJ27A",""
"2944","MO-BO-CLPBCP-BULK/I0001","BO-CLPBCP-EM/I0001","BO-CLPBCP-RP-EM3,5GR/I0001","NDC","JADWAL BARU","1","2023-07-01 03:37:58+07","2023-06-26","2023-07-03","Emina Cheek Lit Pressed Blush Cherry Popsicle 3.5 g","Next Process","Done","BO-CLPBCP-EM","FJ27A",""
"2945","MO-ES-H-X/I0025","ES-TEB-MO6G/I0014","ES-TEB-MO6G/I0014/02/01","NDC","JADWAL BARU","1","2023-07-01 01:52:21+07","2023-05-29","2023-07-03","MAKE OVER Trivia Eye Shadow Emperor Brown 6 g (Pc(s))","Next Process","Done","ES-TEB-MO6G","FJ27A",""
"2946","MO-ES-SD-BULK/I0019","ES-TEB-MO6G/I0014","ES-TEB-MO6G/I0014/03/01","NDC","JADWAL BARU","1","2023-07-01 01:52:21+07","2023-05-29","2023-07-03","MAKE OVER Trivia Eye Shadow Emperor Brown 6 g (Pc(s))","Next Process","Done","ES-TEB-MO6G","FJ26A",""
"2947","MO-ES-C-BULK/I0024","ES-TEB-MO6G/I0014","ES-TEB-MO6G/I0014/01/01","NDC","JADWAL BARU","1","2023-07-01 01:52:21+07","2023-05-29","2023-07-03","MAKE OVER Trivia Eye Shadow Emperor Brown 6 g (Pc(s))","Next Process","Done","ES-TEB-MO6G","FJ25A",""
"2948","MO-FW-3IN1PC-BULK/I0210","FW-3IN1PC-KA/I0211","FW-3IN1PC-KA/I0211","NDC","JADWAL BARU","1","2023-07-01 01:52:12+07","2023-06-19","2023-07-05","Kahf Triple Action Oil and Comedo Defense Face Wash 100 ml","Next Process","Done","FW-3IN1PC-KA","FJ30A",""
"2949","MO-FT-FT-BULK/I0063","FT-FT-OMG/I0063","FT-FT-OMG/I0063","NDC","JADWAL BARU","1","2023-07-01 01:36:53+07","2023-06-26","2023-07-01","OMG OH MY GLOW Peach Glowing Toner 100 ml","Next Process","Done","FT-FT-OMG","FJ25A",""
"2950","MO-L-MLCN-BULK/I0036","L-MLCN-OMG/BSI0002","L-MLCN-OMG/BSI0002","NDC","JADWAL BARU","1","2023-07-01 01:36:53+07","2023-06-26","2023-07-02","OMG Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 g","Next Process","Done","L-MLCN-OMG","(not set)",""
"2951","MO-L-CUMKORA-BULK/I0018","L-CUMKORA-W/I0018","L-CUMKORA-W/I0018","NDC","JADWAL BARU","1","2023-07-01 01:36:30+07","2023-06-12","2023-07-02","Wardah Colorfit Ultralight Matte Lipstick 09 Romantic Namsan 3.6 g","Next Process","Done","L-CUMKORA-W","FJ26A",""
"2952","MO-A-BPCB-BULK/I0008","A-BPCB-W20G/I0007","A-BPCB-W20G/I0007","NDC","JADWAL BARU","1","2023-07-01 01:35:03+07","2023-06-05","2023-07-02","Wardah Acnederm Pore Blackhead Balm 20 g (Pc(s))","Next Process","Done","A-BPCB-W20G","FJ27A",""
"2953","MO-TC-R4LLF07-BULK/I0002","TC-R4LLF07-W/I0002","TC-R4LLF07-W/I0002","NDC","JADWAL BARU","1","2023-07-01 01:34:50+07","2023-06-25","2023-07-03","Wardah Lightening Powder Foundation Light Feel 07 Almond (52N) 12 g","Next Process","Done","TC-R4LLF07-W","FJ26A",""
"2954","MO-SS-SBAT30-BULK/I0145","SS-SBAT30-EM/I0126","SS-SBAT30-EM/I0126","NDC","JADWAL BARU","1","2023-07-01 00:34:12+07","2023-06-19","2023-07-05","Emina Sun Battle SPF 30 PA+++ 60 ml","Next Process","Done","SS-SBAT30-EM","FJ26A",""
"2955","MO-FT-LFT-BULK/I0076","FT-LFT-W/I0057","FT-LFT-W/I0057","NDC","JADWAL BARU","1","2023-07-01 00:07:50+07","2023-06-19","2023-07-05","Wardah Lightening Face Toner 125 ml","Next Process","Done","FT-LFT-W","FJ27A",""
"2956","MO-L-MLCN-BULK/I0043","L-MLCN-OMG/BSI0004","L-MLCN-OMG/BSI0004","NDC","JADWAL BARU","1","2023-07-01 00:02:50+07","2023-06-25","2023-07-01","OMG Oh My Glam Matte Kiss Lip Cream 14 Cappuccino 3.5 g","Next Process","Done","L-MLCN-OMG","(not set)",""
"2957","MO-L-MLCA-BULK/I0026","L-MLCA-OMG/I0025","L-MLCA-OMG/I0025","NDC","JADWAL BARU","1","2023-07-01 00:02:50+07","2023-06-26","2023-07-02","OMG OH MY GLAM Matte Kiss Lip Cream 01 Dreamy 3.5 g","Next Process","Done","L-MLCA-OMG","FJ27A",""
"2958","MO-L-MLCH-BULK/I0048","L-MLCH-OMG/I0047","L-MLCH-OMG/I0047","NDC","JADWAL BARU","1","2023-07-01 00:02:50+07","2023-06-26","2023-07-02","OMG OH MY GLAM Matte Kiss Lip Cream 08 Skyfall 3.5 g","Next Process","Done","L-MLCH-OMG","FJ27A",""
"2959","MO-L-LTB-BULK/I0011","L-LTB-OMG/I0011","L-LTB-OMG/I0011","NDC","JADWAL BARU","1","2023-07-01 00:02:50+07","2023-06-26","2023-07-02","OMG Oh My Glam Juicy Kiss Lip Tint Serum - 02 Juicy Grapefruit","Next Process","Done","L-LTB-OMG","FJ27A",""
"2960","MO-FW-LWF-BULK/I0170","FW-LWFN2-W/I0112","FW-LWFN2-W/I0112","NDC","JADWAL BARU","1","2023-06-30 23:39:58+07","2023-06-19","2023-07-05","Wardah Lightening Whip Facial Foam 100 ml","Next Process","Done","FW-LWFN2-W","FJ27A",""
"2961","MO-TC-FC-MO-BULK/I0016","TC-FC-MO14G/I0016","TC-FC-MO14G/I0016/01/01","NDC","JADWAL BARU","1","2023-06-30 23:39:46+07","2023-06-25","2023-07-03","MAKE OVER Face Contour Kit 14 g (Pc(s))","Next Process","Done","TC-FC-MO14G","FJ26A",""
"2962","MO-TC-FC02-MO-BULK/I0019","TC-FC-MO14G/I0016","TC-FC-MO14G/I0016/02/01","NDC","JADWAL BARU","1","2023-06-30 23:39:46+07","2023-06-26","2023-07-03","MAKE OVER Face Contour Kit 14 g (Pc(s))","Next Process","Done","TC-FC-MO14G","FJ26A",""
"2963","","FW-PCSAC-KA/I0342","FW-PCSAC-KA/I0342","NDC","JADWAL BARU","1","2023-06-30 22:17:13+07","2023-07-03","2023-07-19","Kahf Oil and Acne Care Face Wash 100 ml","Next Process","Done","FW-PCSAC-KA","(not set)",""
"2964","MO-L-HSLWJ-BULK/I0020","L-HSLWJ-MO/I0020","L-HSLWJ-MO/I0020","NDC","JADWAL BARU","1","2023-06-30 21:46:00+07","2023-06-19","2023-07-02","Make Over Hydrastay Smooth Lip Whip C10 Vow 6.5 g","Next Process","Done","L-HSLWJ-MO","FJ27A",""
"2965","MO-REM-SBMW-BULK/I0082","REM-SBMW-W100ML/I0033","REM-SBMW-W100ML/I0033","NDC","JADWAL BARU","1","2023-06-30 21:02:41+07","2023-06-19","2023-07-05","Wardah Nature Daily Seaweed Cleansing Micellar Water 100 ml","Next Process","Done","REM-SBMW-W100ML","FJ27A",""
"2966","MO-M-LDGN-BULK/I0038","M-LDGN1-W/I0011","M-LDGN1-W/I0011","NDC","JADWAL BARU","1","2023-06-30 21:02:20+07","2023-06-26","2023-07-01","Wardah Lightening Day Gel 30 g","Next Process","Done","M-LDGN1-W","FJ26A",""
"2967","MO-F-CLCMD-BULK/I0015","F-CLCMD-W/I0015","F-CLCMD-W/I0015","NDC","JADWAL BARU","1","2023-06-30 21:02:20+07","2023-06-24","2023-07-01","Wardah Colorfit Matte Foundation 32N Neutral Beige 25 ml","Next Process","Done","F-CLCMD-W","FJ26A",""
"2968","MO-CUS-R2EFC03-BULK/I0008","CUS-R2EFC03-W/I0006","CUS-R2EFC03-W/I0006","NDC","JADWAL BARU","1","2023-06-30 21:02:20+07","2023-06-22","2023-06-27","Wardah Exclusive Flawless Cover Cushion 03 Sandy Beige 15 g","Next Process","Done","CUS-R2EFC03-W","FJ22B",""
"2969","MO-A-FPW3-BULK/I0019","A-FP-W20G/I0018","A-FP-W20G/I0018","NDC","JADWAL BARU","1","2023-06-30 20:30:28+07","2023-06-12","2023-07-03","Wardah Acnederm Face Powder 20 g (Pc(s))","Next Process","Done","A-FP-W20G","FJ27A",""
"2970","MO-HBW-TBWC-BULK/I0002","HBW-TBWN4B-BD/I0001","HBW-TBWN4B-BD/I0001","NDC","JADWAL BARU","1","2023-06-30 19:57:46+07","2023-06-26","2023-07-01","TESTER Biodef Natural Protection Mint + Green Tea Body Wash 2 L","Next Process","Done","HBW-TBWN4B-BD","FJ27A",""
"2971","MO-HT-G1-BULK/I0074","HT-P1G1-P450/I0023","HT-P1G1-P450/I0023","NDC","JADWAL BARU","1","2023-06-30 19:57:27+07","2023-06-19","2023-07-05","Hair Tonic Normal to Oily Hair (Green), 450 ml","Next Process","Done","HT-P1G1-P450","FJ27A",""
"2972","MO-BO-CM-E BULK/I0002","BO-CM-MO20G/I0002","BO-CM-MO20G/I0002/05/01","NDC","JADWAL BARU","1","2023-06-30 17:35:32+07","2023-05-20","2023-07-07","MAKE OVER Cheek Marbles 20 g (Pc(s))","Next Process","Done","BO-CM-MO20G","EJ22A",""
"2973","MO-BO-CM-A BULK/I0002","BO-CM-MO20G/I0002","BO-CM-MO20G/I0002/01/01","NDC","JADWAL BARU","1","2023-06-30 17:35:32+07","2023-05-22","2023-07-07","MAKE OVER Cheek Marbles 20 g (Pc(s))","Next Process","Done","BO-CM-MO20G","EJ22A",""
"2974","MO-B-SPQ-BULK/I0008","B-SPQ-MO13GR/I0008","B-SPQ-MO13GR/I0008","NDC","JADWAL BARU","1","2023-06-30 17:35:32+07","2023-06-27","2023-07-03","MAKE OVER Shimmering Powder Quartza 13 gr","Next Process","Done","B-SPQ-MO13GR","FJ27A",""
"2975","MO-BO-CM-B BULK/I0002","BO-CM-MO20G/I0002","BO-CM-MO20G/I0002/02/01","NDC","JADWAL BARU","1","2023-06-30 17:35:32+07","2023-05-24","2023-07-07","MAKE OVER Cheek Marbles 20 g (Pc(s))","Next Process","Done","BO-CM-MO20G","EJ24A",""
"2976","MO-B-SPG-BULK/I0009","B-SPG-MO13GR/I0009","B-SPG-MO13GR/I0009","NDC","JADWAL BARU","1","2023-06-30 17:35:32+07","2023-06-26","2023-07-03","MAKE OVER Shimmering Powder Goldinx 13 gr","Next Process","Done","B-SPG-MO13GR","FJ27A",""
"2977","MO-TC-PC08-BULK/I0125","TC-RPC08-MO12G/I0021","TC-RPC08-MO12G/I0021","NDC","JADWAL BARU","1","2023-06-30 17:35:32+07","2023-06-06","2023-07-03","MAKE OVER Perfect Cover Refill TWC 08 Honey 12 g (Pc(s))","Next Process","Done","TC-RPC08-MO12G","FJ27B",""
"2978","MO-LB-LMPR-BULK/I0008","LB-LMPR-EM/I0003","LB-LMPR-EM/I0003","NDC","JADWAL BARU","1","2023-06-30 17:28:19+07","2023-06-12","2023-07-02","Emina Lip Mask Vanilla Pretzel 9 g","Next Process","Done","LB-LMPR-EM","FJ27A",""
"2979","MO-F-LLUB51W1-WBULK/I0010","F-EVLLF02-W/I0010","F-EVLLF02-W/I0010","NDC","JADWAL BARU","1","2023-06-30 15:45:49+07","2023-06-24","2023-07-01","Wardah Everyday Luminous Liquid Foundation – 02 Light Beige 35 ml","Next Process","Done","F-EVLLF02-W","FJ25A",""
"2980","MO-B-DMCP01-BULK/I0022","B-DMCP01-EM/I0022","B-DMCP01-EM/I0022","NDC","JADWAL BARU","1","2023-06-30 15:31:54+07","2023-06-14","2023-07-03","Emina Daily Matte Compact Powder 01 Light 11 g","Next Process","Done","B-DMCP01-EM","FJ27A",""
"2981","MO-HT-G1-BULK/I0076","HT-P1G1-P2/I0027","HT-P1G1-P2/I0027","NDC","JADWAL BARU","1","2023-06-30 15:29:16+07","2023-06-26","2023-07-12","Hair Tonic Normal to Oily Hair (Green), 2 L","Next Process","Done","HT-P1G1-P2","FJ27B",""
"2982","MO-HBW-TBWA-BULK/I0003","HBW-TBWN4A-BD/I0001","HBW-TBWN4A-BD/I0001","NDC","JADWAL BARU","1","2023-06-30 15:29:16+07","2023-06-24","2023-06-30","TESTER Biodef Natural Protection Mint + Sea Salt Body Wash 2 L","Next Process","Done","HBW-TBWN4A-BD","FJ26A",""
"2983","MO-FW-SBRDBL-BULK/I0010","FW-SBRDBL-EM/I0010","FW-SBRDBL-EM/I0010","NDC","JADWAL BARU","1","2023-06-30 15:29:16+07","2023-06-26","2023-07-12","Emina Skin Buddy Bubble Up Face Wash 60 ml","Next Process","Done","FW-SBRDBL-EM","FJ26A",""
