"Korporat Code","General State","MPS Lead Time","Ppc State"
"L-W2TEMC10-W4GR","Confirmed","3","Confirmed"
"L-W2TEMC11-W4GR","Confirmed","3","Confirmed"
"MY-TLEMC11-W4G","Confirmed","3","Confirmed"
"MY-TLEMC12-W4G","Confirmed","3","Confirmed"
"L-W2TEMC12-W4GR","Confirmed","3","Confirmed"
"L-W2TEMC13-W4GR","Confirmed","3","Confirmed"
"L-W2TEMC14-W4GR","Confirmed","3","Confirmed"
"L-W2TEMC15-W4GR","Confirmed","3","Confirmed"
"L-W2TEMC16-W4GR","Confirmed","3","Confirmed"
"L-W2TEMC17-W4GR","Confirmed","3","Confirmed"
"L-W2TEMC18-W4GR","Confirmed","3","Confirmed"
"TC-TCEC1-W12G","Confirmed","3","Draft"
"TC-TCEC2-W12G","Confirmed","3","Confirmed"
"MY-TTCE02SP-W12G","Confirmed","3","Confirmed"
"MY-TTCE03SB-W12G","Confirmed","3","Confirmed"
"TC-TCEC3-W12G","Confirmed","3","Confirmed"
"MY-TTCE04N-W12G","Confirmed","3","Confirmed"
"TC-TCEC4-W12G","Confirmed","3","Confirmed"
"MY-TTCE05CB-W12G","Confirmed","3","Confirmed"
"TC-TCEC5-W12G","Confirmed","5","Confirmed"
"EB-TBL-W1,14GR","Confirmed","3","Confirmed"
"EB-TBR-W1,14GR","Confirmed","3","Confirmed"
"MY-TEBBL-W1.14G","Confirmed","3","Confirmed"
"MY-TEBBR-W1.14G","Confirmed","3","Confirmed"
"EL-TB-W1,14GR","Confirmed","3","Confirmed"
"ES-W2TW1A-W3,3GR","Confirmed","5","Confirmed"
"MY-TESA-W3.3G","Confirmed","3","Confirmed"
"ES-W1A-WT4,2GR","Confirmed","3","Draft"
"ES-W2TW1B-W3,3GR","Confirmed","5","Confirmed"
"ES-W1B-WT4,2GR","Confirmed","3","Draft"
"ES-W2TW1C-W3,3GR","Confirmed","5","Confirmed"
"ES-W1C-WT4,2GR","Confirmed","3","Draft"
"ES-W2TW1D-W3,3GR","Confirmed","5","Confirmed"
"ES-W1D-WT4,2GR","Confirmed","3","Draft"
"ES-W2TW1E-W3,3GR","Confirmed","5","Confirmed"
"ES-W2TW1F-W3,3GR","Confirmed","5","Confirmed"
"ES-W2TW1G-W3,3GR","Confirmed","5","Confirmed"
"MY-TESG-W3.3G","Confirmed","3","Confirmed"
"ES-W2TW0H-W3,3GR","Confirmed","5","Confirmed"
"MY-TESH-W3.3G","Confirmed","3","Confirmed"
"ES-W0H-WT4,2GR","Confirmed","3","Draft"
"ES-W2TW0I-W3,3GR","Confirmed","5","Confirmed"
"MY-TESI-W3.3G","Confirmed","3","Confirmed"
"ES-W2TW0J-W3,3GR","Confirmed","5","Confirmed"
"ES-W0J-WT4,2GR","Confirmed","3","Draft"
"ES-W2TW0K-W3,3GR","Confirmed","5","Confirmed"
"ES-W0K-WT4,2GR","Confirmed","3","Draft"
"ES-W2TW0L-W3,3GR","Confirmed","5","Confirmed"
"MY-TESL-W3.3G","Confirmed","3","Confirmed"
"ES-W2TW0M-W3,3GR","Confirmed","5","Confirmed"
"MY-TESM-W3.3G","Confirmed","3","Confirmed"
"ES-W2TW0N-W3,3GR","Confirmed","5","Confirmed"
"MASK-W2TEEAL-W6GR","Confirmed","3","Confirmed"
"REM-W2TEEM-W100ML","Confirmed","3","Confirmed"
"EB-TEK-W","Confirmed","3","Confirmed"
"ES-W2TECL-W3,3GR","Confirmed","3","Confirmed"
"ES-W2TEPS-W3,3GR","Confirmed","3","Confirmed"
"MY-TELEOHB-W1G","Confirmed","3","Draft"
"EL-W2TEOHB-W1GR","Confirmed","3","Confirmed"
"MY-TMASKEEPC-W7G","Confirmed","3","Confirmed"
"MASK-W2TEEPC-W7GR","Confirmed","3","Confirmed"
"MY-TELESL-W3.5G","Confirmed","3","Confirmed"
"MY-TMASKEEVE-W","Confirmed","3","Draft"
"MY-TELBL-W1.14G","Confirmed","3","Confirmed"
"MY-TELBR-W1.14G","Confirmed","3","Draft"
"MY-TELWH-W1.14G","Confirmed","3","Confirmed"
"MY-TREMEEM-W100ML","Confirmed","3","Confirmed"
"EL-W2TESG-W2G","Confirmed","3","Confirmed"
"EL-W2TESG-W2,3GR","Confirmed","3","Draft"
"EL-W2TESL-W3,5GR","Confirmed","3","Confirmed"
"MAS-TF-W60ML","Confirmed","3","Draft"
"BO-TGA-W4GR","Confirmed","3","Draft"
"BO-TGB-W4GR","Confirmed","3","Draft"
"BO-TGC-W4GR","Confirmed","3","Draft"
"BO-TGD-W4GR","Confirmed","3","Draft"
"TC-TGB01-W12GR","Confirmed","3","Draft"
"TC-TGB02-W12GR","Confirmed","3","Draft"
"TC-TGB03-W12GR","Confirmed","3","Draft"
"TC-TGB04-W12GR","Confirmed","3","Draft"
"TC-W2TLECB4C1-W12GR","Confirmed","3","Draft"
"TC-TGBLLF02-W12GR","Confirmed","3","Draft"
"TC-TGBLLF03-W12GR","Confirmed","3","Draft"
"TC-W2TLECNC4-W12GR","Confirmed","3","Draft"
"B-TGBCP02-W14GR","Confirmed","3","Draft"
"B-TGBCP04-W14GR","Confirmed","3","Draft"
"F-TGDF1-W1,5GR","Confirmed","3","Draft"
"F-TGDF2-W1,5GR","Confirmed","3","Draft"
"F-TGDF3-W1,5GR","Confirmed","3","Draft"
"ES-TGA1-W1,4GR","Confirmed","3","Draft"
"ES-TGA3-W1,4GR","Confirmed","3","Draft"
"ES-TGB1-W1,4GR","Confirmed","3","Draft"
"ES-TGB2-W1,4GR","Confirmed","3","Draft"
"ES-TGB3-W1,4GR","Confirmed","3","Draft"
"ES-TGC1-W1,4GR","Confirmed","3","Draft"
"ES-TGC2-W1,4GR","Confirmed","3","Draft"
"ES-TGC3-W1,4GR","Confirmed","3","Draft"
"ES-TGD1-W1,4GR","Confirmed","3","Draft"
"ES-TGD2-W1,4GR","Confirmed","3","Draft"
"ES-TGD3-W1,4GR","Confirmed","3","Draft"
"ES-TGE1-W1,4GR","Confirmed","3","Draft"
"ES-TGE2-W1,4GR","Confirmed","3","Draft"
"ES-TGE3-W1,4GR","Confirmed","3","Draft"
"ES-TGF1-W1,4GR","Confirmed","3","Draft"
"ES-TGF2-W1,4GR","Confirmed","3","Draft"
"ES-TGF3-W1,4GR","Confirmed","3","Draft"
"ES-TGG1-W1,4GR","Confirmed","3","Draft"
"ES-TGG2-W1,4GR","Confirmed","3","Draft"
"ES-TGG3-W1,4GR","Confirmed","3","Draft"
"ES-TGH1-W1,4GR","Confirmed","3","Draft"
"ES-TGH2-W1,4GR","Confirmed","3","Draft"
"ES-TGH3-W1,4GR","Confirmed","3","Draft"
"ES-TGI1-W1,4GR","Confirmed","3","Draft"
"ES-TGI2-W1,4GR","Confirmed","3","Draft"
"ES-TGI3-W1,4GR","Confirmed","3","Draft"
"ES-TGK1-W1,4GR","Confirmed","3","Draft"
"ES-TGK2-W1,4GR","Confirmed","3","Draft"
"ES-TGK3-W1,4GR","Confirmed","3","Draft"
"ES-TGL1-W1,4GR","Confirmed","3","Draft"
"ES-TGL2-W1,4GR","Confirmed","3","Draft"
"ES-TGL3-W1,4GR","Confirmed","3","Draft"
"ES-TGM1-W1,4GR","Confirmed","3","Draft"
"ES-TGM2-W1,4GR","Confirmed","3","Draft"
"ES-TGM3-W1,4GR","Confirmed","3","Draft"
"ES-TGN1-W1,4GR","Confirmed","3","Draft"
"ES-TGN2-W1,4GR","Confirmed","3","Draft"
"ES-TGN3-W1,4GR","Confirmed","3","Draft"
"F-W2TECB5101-W10GR","Confirmed","3","Draft"
"F-W2TECSP02-W10GR","Confirmed","3","Draft"
"F-W2TECSB03-W10GR","Confirmed","3","Draft"
"F-W2TECN04-W10GR","Confirmed","3","Draft"
"F-W2TECCB05-W10GR","Confirmed","3","Draft"
"TC-W2TEB4C1-W14GR","Confirmed","3","Draft"
"TC-W2TESBC3-W14GR","Confirmed","3","Draft"
"TC-W2TECBC5-W14GR","Confirmed","3","Draft"
"TC-TGK01-W5GR","Confirmed","3","Draft"
"TC-TGK02-W5GR","Confirmed","3","Draft"
"TC-TGK03-W5GR","Confirmed","3","Draft"
"TC-TGK04-W5GR","Confirmed","3","Draft"
"TC-TGKLEC01-W5GR","Confirmed","3","Draft"
"TC-TGKLLF03-W5GR","Confirmed","3","Draft"
"TC-TGKLLF04-W5GR","Confirmed","3","Draft"
"TC-TGBLEC04-W12GR","Confirmed","3","Draft"
"HBL-W2TE-W100ML","Confirmed","3","Draft"
"HBL-W2TE-W200ML","Confirmed","3","Confirmed"
"HBL-W2TF-W200ML","Confirmed","3","Confirmed"
"HBL-W2TI-W200ML","Confirmed","3","Confirmed"
"HBL-W2TS-W100ML","Confirmed","3","Draft"
"HBL-W2TS-W200ML","Confirmed","3","Confirmed"
"HBL-W2TSR-W200ML","Confirmed","3","Confirmed"
"HBL-THAVG-W100ML","Confirmed","3","Draft"
"MY-THBLHAVG-W100ML","Confirmed","3","Draft"
"CM-TCH-W150ML","Confirmed","3","Draft"
"SRM-TH-W5X5ML","Confirmed","3","Draft"
"MY-TMHC-W40ML","Confirmed","3","Draft"
"M-THC-W40ML","Confirmed","3","Draft"
"FT-TH-W150ML","Confirmed","3","Confirmed"
"FT-W2TND-W150ML","Confirmed","3","Draft"
"FT-W2TNO-W150ML","Confirmed","3","Draft"
"L-THYAPC2-W3,8GR","Confirmed","3","Draft"
"L-THYGPC4-W3,8GR","Confirmed","3","Confirmed"
"L-THYIPC1-W3,8GR","Confirmed","3","Confirmed"
"L-THYSBC3-W3,8GR","Confirmed","3","Confirmed"
"L-TIPGC01-W","Confirmed","5","Draft"
"L-TIPGC02-W","Confirmed","5","Draft"
"L-TIPGC03-W","Confirmed","5","Draft"
"MY-TLIM01-W2.3G","Confirmed","3","Confirmed"
"L-TIM01-W2.3G","Confirmed","3","Confirmed"
"MY-TLIM02-W2.3G","Confirmed","3","Confirmed"
"L-TIM02-W2.3G","Confirmed","3","Confirmed"
"MY-TLIM03-W2.3G","Confirmed","3","Confirmed"
"L-TIM03-W2.3G","Confirmed","3","Confirmed"
"MY-TLIM04-W2.3G","Confirmed","3","Confirmed"
"L-TIM04-W2.3G","Confirmed","3","Confirmed"
"MY-TLIM05-W2.3G","Confirmed","3","Confirmed"
"L-TIM05-W2.3G","Confirmed","3","Confirmed"
"MY-TLIM06-W2.3G","Confirmed","3","Confirmed"
"L-TIM06-W2.3G","Confirmed","3","Confirmed"
"MY-TLIM07-W2.3G","Confirmed","3","Confirmed"
"L-TIM07-W2.3G","Confirmed","3","Confirmed"
"MY-TLIM08-W2.3G","Confirmed","3","Confirmed"
"L-TIM08-W2.3G","Confirmed","3","Confirmed"
"MY-TLIM09-W2.3G","Confirmed","3","Confirmed"
"L-TIM09-W2.3G","Confirmed","3","Confirmed"
"MY-TLIM10-W2.3G","Confirmed","3","Confirmed"
"L-TIM10-W2.3G","Confirmed","3","Confirmed"
"MY-TLIM11-W2.3G","Confirmed","3","Confirmed"
"L-TIM11-W2.3G","Confirmed","3","Confirmed"
"MY-TLIM12-W2.3G","Confirmed","3","Confirmed"
"L-TIM12-W2.3G","Confirmed","3","Confirmed"
"MY-TLIM13-W","Confirmed","3","Draft"
"L-TIM13-W2.3G","Confirmed","3","Confirmed"
"MY-TLIM14-W","Confirmed","3","Draft"
"L-TIM14-W2.3G","Confirmed","3","Confirmed"
"MY-TLIM15-W","Confirmed","3","Draft"
"L-TIM15-W2.3G","Confirmed","3","Confirmed"
"MY-TLIM16-W","Confirmed","3","Draft"
"L-TIM16-W2.3G","Confirmed","3","Confirmed"
"HBL-TIS-W100ML","Confirmed","3","Confirmed"
"B-TKLFP03-W10GR","Confirmed","3","Draft"
"B-TKLFP04-W10GR","Confirmed","3","Draft"
"TES-NBA-W","Confirmed","3","Draft"
"TES-NBB-W","Confirmed","3","Draft"
"TES-NBC-W","Confirmed","5","Confirmed"
"TES-NBD-W","Confirmed","3","Draft"
"BUT-W2TLG-W150ML","Confirmed","3","Confirmed"
"MY-TTCLBB01-W11G","Confirmed","3","Draft"
"TC-W2TLPGBB01-W11GR","Confirmed","5","Confirmed"
"MY-TTCLBB02-W11G","Confirmed","3","Draft"
"TC-W2TLPGBB02-W11GR","Confirmed","5","Confirmed"
"MY-TTCLBB03-W11G","Confirmed","3","Draft"
"TC-W2TLPGBB03-W11GR","Confirmed","5","Confirmed"
"MY-TBBCLL-W15ML","Confirmed","3","Draft"
"MY-TBBCLL-W30ML","Confirmed","3","Confirmed"
"BBC-TLL-W30ML","Confirmed","3","Confirmed"
"MY-TBBCLN-W15ML","Confirmed","3","Draft"
"MY-TBBCLN-W30ML","Confirmed","3","Confirmed"
"BBC-TLN-W30ML","Confirmed","3","Confirmed"
"MY-TFWLCF-W60ML","Confirmed","3","Draft"
"M-TRLDCN2-W","Confirmed","3","Draft"
"M-TRLDC-W","Confirmed","3","Confirmed"
"MY-TMLDC2-W30G","Confirmed","3","Draft"
"FT-TRL-W","Confirmed","3","Confirmed"
"FM-TRL-W","Confirmed","3","Draft"
"FS-TL-W60GR","Confirmed","3","Confirmed"
"FS-TRL-W","Confirmed","3","Confirmed"
"MY-TFSL-W60ML","Confirmed","3","Draft"
"SRM-TL1-W5X5ML","Confirmed","3","Confirmed"
"SRM-TRL-W","Confirmed","3","Confirmed"
"FW-TRLGWN2-W","Confirmed","3","Draft"
"FW-TRLGW-W","Confirmed","3","Draft"
"MY-TFWLGW-W60ML","Confirmed","3","Draft"
"CM-TRL-W","Confirmed","3","Confirmed"
"M-TRLNCN2-W","Confirmed","3","Draft"
"M-TRLNC-W","Confirmed","3","Confirmed"
"MY-TMLNC2-W30G","Confirmed","3","Draft"
"TC-TRLEC01-W","Confirmed","5","Confirmed"
"TC-TRLEC02-W","Confirmed","5","Confirmed"
"TC-TRLEC03-W","Confirmed","5","Confirmed"
"TC-TRLEC04-W","Confirmed","5","Confirmed"
"TC-TRLLF01-W","Confirmed","5","Confirmed"
"MY-TTCLLF01-W12G","Confirmed","3","Draft"
"TC-TRLLF02-W","Confirmed","5","Confirmed"
"MY-TTCLLF02-W12G","Confirmed","3","Draft"
"TC-TRLLF03-W","Confirmed","5","Confirmed"
"MY-TTCLLF03-W12G","Confirmed","3","Draft"
"TC-TRLLF04-W","Confirmed","5","Confirmed"
"MY-TTCLLF04-W12G","Confirmed","3","Draft"
"L-TBO-W6,5GR","Confirmed","3","Draft"
"MY-TLBO-W6.5G","Confirmed","3","Confirmed"
"L-W2BO-W6.5G","Confirmed","3","Confirmed"
"L-TBS-W6,5GR","Confirmed","3","Draft"
"L-W2BS-W6.5G","Confirmed","3","Confirmed"
"MY-TLBS-W6.5G","Confirmed","3","Confirmed"
"L-TBV-W6,5GR","Confirmed","3","Draft"
"MY-TLBV-W6.5G","Confirmed","3","Confirmed"
"L-W2BV-W6.5G","Confirmed","3","Confirmed"
"L-TG2-W6GR","Confirmed","3","Confirmed"
"L-B1C8-W3,8T","Confirmed","3","Confirmed"
"L-CLC13-W3,8T","Confirmed","3","Confirmed"
"L-R110C6-W3,8T","Confirmed","3","Confirmed"
"L-V11C7-W3,8T","Confirmed","3","Confirmed"
"L-ETWRC39-W3,8G","Confirmed","3","Confirmed"
"L-EW0C41-WT3,8GR","Confirmed","3","Draft"
"L-W0EPVC42-WT3,8GR","Confirmed","3","Draft"
"L-EW0C43-WT3,8GR","Confirmed","3","Draft"
"L-W0EDBC44-WT3,8GR","Confirmed","3","Draft"
"L-W0EMSC45-WT3,8GR","Confirmed","3","Draft"
"L-W0ECMC46-WT3,8GR","Confirmed","3","Draft"
"L-W0ELRC47-WT3,8GR","Confirmed","3","Draft"
"L-W0EROC48-WT3,8GR","Confirmed","3","Draft"
"L-TEPB51-W3,8GR","Confirmed","3","Confirmed"
"L-TEEB52-W3,8GR","Confirmed","3","Confirmed"
"L-TEQR53-W3,8GR","Confirmed","3","Confirmed"
"L-EC2C30-W3,8T","Confirmed","3","Draft"
"L-EGBC35-W3,8T","Confirmed","3","Draft"
"L-EL1C29-W3,8T","Confirmed","3","Draft"
"L-EM91C26-W3,8T","Confirmed","3","Draft"
"L-EP16C21-W3,8T","Confirmed","3","Draft"
"L-EB18C33-W3,8T","Confirmed","3","Draft"
"L-EPLC37-W3,8T","Confirmed","3","Draft"
"L-EP15C20-W3,8T","Confirmed","3","Draft"
"L-ERBC38-W3,8T","Confirmed","3","Draft"
"L-EP41C28-W3,8T","Confirmed","3","Draft"
"L-ER4C31-W3,8T","Confirmed","3","Draft"
"L-ER16C23-W3,8T","Confirmed","3","Draft"
"L-EB17C32-W3,8T","Confirmed","3","Draft"
"L-ESPC36-W3,8T","Confirmed","3","Draft"
"L-ESOC34-W3,8T","Confirmed","3","Draft"
"L-LLTFPC1-W2,5GR","Confirmed","3","Draft"
"L-LLTPSC2-W2,5GR","Confirmed","3","Draft"
"L-LLTSBC3-W2,5GR","Confirmed","3","Draft"
"L-LLTAPC4-W2,5GR","Confirmed","3","Draft"
"L-LLTFFC5-W2,5GR","Confirmed","3","Draft"
"L-LLTDPC6-W2,5GR","Confirmed","3","Draft"
"L-LLTRHC7-W2,5GR","Confirmed","3","Draft"
"L-LLTRVC8-W2,5GR","Confirmed","3","Draft"
"L-LLTVRC9-W2,5GR","Confirmed","3","Draft"
"L-LLTSMC10-W2,5GR","Confirmed","3","Draft"
"L-LLTCGC11-W2,5GR","Confirmed","3","Draft"
"L-LLTLRC12-W2,5GR","Confirmed","3","Draft"
"L-LLTCBC13-W2,5GR","Confirmed","3","Draft"
"L-LLTVPC14-W2,5GR","Confirmed","3","Draft"
"L-TLL01-W2.3G","Confirmed","3","Confirmed"
"L-TLL02-W2.3G","Confirmed","3","Confirmed"
"L-TLL03-W2.3G","Confirmed","3","Confirmed"
"L-TLL04-W2.3G","Confirmed","3","Confirmed"
"L-TLL05-W2.3G","Confirmed","3","Confirmed"
"L-TLL06-W2.3G","Confirmed","3","Confirmed"
"L-TLL07-W2.3G","Confirmed","3","Confirmed"
"L-TLL08-W2.3G","Confirmed","3","Confirmed"
"L-TLL09-W2.3G","Confirmed","3","Confirmed"
"L-TLL10-W2.3G","Confirmed","3","Confirmed"
"L-TLL11-W2.3G","Confirmed","3","Confirmed"
"L-TLL12-W2.3G","Confirmed","3","Confirmed"
"L-TLL13-W2.3G","Confirmed","3","Confirmed"
"L-TLL14-W2.3G","Confirmed","3","Confirmed"
"L-TLL15-W2.3G","Confirmed","3","Confirmed"
"L-TLL16-W2.3G","Confirmed","3","Confirmed"
"L-TLL17-W2.3G","Confirmed","5","Draft"
"L-TLL18-W2.3G","Confirmed","5","Draft"
"L-TLL19-W2.3G","Confirmed","5","Draft"
"L-M2C12-W3,8T","Confirmed","3","Confirmed"
"L-MTTRC9-W3,8G","Confirmed","3","Confirmed"
"L-MTMLC10-W3,8G","Confirmed","3","Draft"
"L-MTVBC14-W3,8G","Confirmed","3","Draft"
"L-MTBNC15-W3,8G","Confirmed","3","Draft"
"L-MTSPC16-W3,8G","Confirmed","3","Confirmed"
"L-MTGPC17-W3,8G","Confirmed","3","Confirmed"
"L-MTRPC18-W3,8G","Confirmed","3","Confirmed"
"L-MTENC19-W3,8G","Confirmed","3","Draft"
"L-MTNPC20-W3,8G","Confirmed","3","Draft"
"L-O1C4-W3,8T","Confirmed","3","Confirmed"
"L-P5C5-W3,8T","Confirmed","3","Confirmed"
"L-P1C1-W3,8T","Confirmed","3","Confirmed"
"L-P1C2+-W3,8T","Confirmed","3","Confirmed"
"L-R1C3-W3,8T","Confirmed","3","Draft"
"L-R13C11-W3,8T","Confirmed","3","Confirmed"
"MY-TLLL01-W2.3G","Confirmed","3","Confirmed"
"MY-TLLL03-W2.3G","Confirmed","3","Confirmed"
"MY-TLLL05-W2.3G","Confirmed","3","Confirmed"
"MY-TLLL07-W2.3G","Confirmed","3","Confirmed"
"MY-TLLL08-W2.3G","Confirmed","3","Confirmed"
"MY-TLLL10-W2.3G","Confirmed","3","Confirmed"
"MY-TLLL11-W2.3G","Confirmed","3","Confirmed"
"MY-TLLL12-W2.3G","Confirmed","3","Confirmed"
"MY-TLLL15-W","Confirmed","3","Draft"
"MY-TLLL16-W","Confirmed","3","Draft"
"MY-TLLL17-W","Confirmed","3","Draft"
"MY-TLLL18-W","Confirmed","3","Draft"
"MY-TLLL19-W","Confirmed","3","Draft"
"F-W2TCECSP-W8,5GR","Confirmed","3","Draft"
"F-W2TCECB51-W8,5GR","Confirmed","3","Draft"
"F-W2TCECB5-W8,5GR","Confirmed","3","Draft"
"F-W2TCECN-W8,5GR","Confirmed","3","Draft"
"F-W2TCLFSP-W11GR","Confirmed","3","Draft"
"F-W2TCLFB51-W11GR","Confirmed","3","Draft"
"F-W2TCLFB5-W11GR","Confirmed","3","Draft"
"F-W2TCLFN-W11GR","Confirmed","3","Draft"
"F-TLLUNW-W40ML","Confirmed","3","Draft"
"MY-TLM02-W3.8G","Confirmed","3","Confirmed"
"MY-TLM03-W3.8G","Confirmed","3","Confirmed"
"MY-TLM04-W3.8G","Confirmed","3","Confirmed"
"MY-TLM05-W3.8G","Confirmed","3","Confirmed"
"MY-TLM09-W3.8G","Confirmed","3","Confirmed"
"MY-TLM16-W3.8G","Confirmed","3","Confirmed"
"MY-TLM17-W3.8G","Confirmed","3","Confirmed"
"MY-TLM18-W3.8G","Confirmed","3","Confirmed"
"L-TCMRP22-W3,8GR","Confirmed","3","Confirmed"
"HBL-TME-W100ML","Confirmed","3","Confirmed"
"MY-TFWAHN2-W","Confirmed","3","Draft"
"M-TAHC-W40ML","Confirmed","3","Confirmed"
"HBL-TAHMG-W100ML","Confirmed","3","Confirmed"
"SRM-TAH-W5X5ML","Confirmed","3","Confirmed"
"CM-TSB-W150ML","Confirmed","3","Confirmed"
"MY-TFMSB-W60ML","Confirmed","3","Draft"
"MY-TFSSBN2-W","Confirmed","3","Draft"
"FS-TSB-W60ML","Confirmed","3","Confirmed"
"MY-TFSSB-W60ML","Confirmed","3","Draft"
"FW-TSB-W60ML","Confirmed","3","Draft"
"REM-TSBMW-W100ML","Confirmed","3","Draft"
"MY-TREMSCMW-W240ML","Confirmed","3","Confirmed"
"REM-TSBMW-W240ML","Confirmed","3","Draft"
"MY-TINSC-W30G","Confirmed","3","Confirmed"
"IN-TSC-W30G","Confirmed","3","Confirmed"
"MY-TSRMPSHB-W100ML","Confirmed","3","Confirmed"
"M-TWHPG-W40ML","Confirmed","3","Confirmed"
"SRM-TWHP-W5X5ML","Confirmed","3","Confirmed"
"MY-TESNCCL-W3.3G","Confirmed","3","Confirmed"
"ES-W2NCCL-W4.2GR","Confirmed","3","Draft"
"MY-TESNCPS-W3.3G","Confirmed","3","Confirmed"
"ES-W2NCPS-W4.2GR","Confirmed","3","Draft"
"MY-TLN01-W3.9G","Confirmed","3","Confirmed"
"L-W2TNSN01-W3.9GR","Confirmed","3","Confirmed"
"MY-TLN02-W3.9G","Confirmed","3","Confirmed"
"L-W2TNCR02-W3.9GR","Confirmed","3","Confirmed"
"MY-TLN03-W3.9G","Confirmed","3","Confirmed"
"L-W2TNPH03-W3.9GR","Confirmed","3","Confirmed"
"MY-TLN04-W3.9G","Confirmed","3","Confirmed"
"L-W2TNPC04-W3.9GR","Confirmed","3","Confirmed"
"MY-TLN05-W3.9G","Confirmed","3","Confirmed"
"L-W2TNCB05-W3.9GR","Confirmed","3","Confirmed"
"MY-TLN06-W3.9G","Confirmed","3","Confirmed"
"L-W2TNMP06-W3.9GR","Confirmed","3","Confirmed"
"BUT-W2TO-W150ML","Confirmed","3","Confirmed"
"MY-TMZOM-W150ML","Confirmed","3","Confirmed"
"MY-TPHHU-W","Confirmed","3","Confirmed"
"TES-PAL1-W","Confirmed","3","Draft"
"TC-W2TPLEC-W3X12GR","Confirmed","3","Draft"
"TES-PAL2-W","Confirmed","3","Draft"
"PC-T-W60ML","Confirmed","3","Draft"
"MY-TFWPBCFBON2-W","Confirmed","3","Confirmed"
"FW-TPBCFLON2-W","Confirmed","3","Draft"
"FW-TPBCFLO-W","Confirmed","3","Draft"
"FW-TPBCFLSN2-W","Confirmed","3","Draft"
"FW-TPBCFLS-W","Confirmed","3","Draft"
"MY-TFWPBCFBS-W60ML","Confirmed","3","Confirmed"
"MY-TMPBL-W20ML","Confirmed","3","Confirmed"
"M-W2PBL-W20ML","Confirmed","3","Confirmed"
"M-TRPBNS-W","Confirmed","3","Draft"
"MY-TMRPBNS-W","Confirmed","3","Confirmed"
"M-TRPBS25-W","Confirmed","3","Confirmed"
"MY-TFMPBPO-W","Confirmed","3","Confirmed"
"MY-TLPPR-W10G","Confirmed","3","Confirmed"
"L-TPPR-W10GR","Confirmed","3","Confirmed"
"MY-TLPPP-W10G","Confirmed","3","Confirmed"
"L-TPPP-W10GR","Confirmed","3","Confirmed"
"MY-TMZPO-W50ML","Confirmed","3","Confirmed"
"CM-TCP-W150ML","Confirmed","3","Draft"
"SRM-TP-W5X5ML","Confirmed","3","Draft"
"M-TPG-W40ML","Confirmed","3","Draft"
"MY-TMPG-W40ML","Confirmed","3","Confirmed"
"FT-TP-W150ML","Confirmed","3","Confirmed"
"MY-TTCRE01LB-W12G","Confirmed","3","Confirmed"
"MY-TTCRE02SP-W12G","Confirmed","3","Confirmed"
"MY-TTCRE03SB-W12G","Confirmed","3","Confirmed"
"MY-TTCRE04N-W12G","Confirmed","3","Confirmed"
"MY-TTCRE05CB-W12G","Confirmed","3","Confirmed"
"MY-TMAGDC-W30G","Confirmed","3","Confirmed"
"M-W2AGDC-W30GR","Confirmed","3","Confirmed"
"EC-TRYAG-W","Confirmed","3","Confirmed"
"MY-TECRYAG-W10ML","Confirmed","3","Confirmed"
"MY-TFWRYAG-W100ML","Confirmed","3","Confirmed"
"MY-TSRMAGIS-W17ML","Confirmed","3","Confirmed"
"SRM-W2AGIS-W17ML","Confirmed","3","Confirmed"
"MY-TMAGNC-W30G","Confirmed","3","Confirmed"
"M-W2AGNC-W30GR","Confirmed","3","Confirmed"
"MY-TSRMAGTE-W100ML","Confirmed","3","Confirmed"
"SRM-TAGTE-W100ML","Confirmed","3","Confirmed"
"D-TRHER-W60ML","Confirmed","3","Confirmed"
"D-TRHIM-W60ML","Confirmed","3","Confirmed"
"BUT-W2TR-W150ML","Confirmed","3","Confirmed"
"REM-TSBMW-W200ML","Confirmed","3","Confirmed"
"SRM-W2TESE-W100ML","Confirmed","3","Draft"
"LW-W2TO-W150ML","Confirmed","3","Confirmed"
"LW-W2TP-W150ML","Confirmed","3","Confirmed"
"LW-W2TS-W150ML","Confirmed","4","Confirmed"
"MY-TLWO-W150ML","Confirmed","3","Confirmed"
"PUFF-TCP-W","Confirmed","3","Draft"
"EL-TSWG-W2,3GR","Confirmed","3","Draft"
"BUT-W2TS-W150ML","Confirmed","3","Confirmed"
"BUT-W2TS-W50ML","Confirmed","3","Draft"
"MY-TMSG-W40ML","Confirmed","3","Confirmed"
"EC-TWSB-W","Confirmed","3","Confirmed"
"M-W2WSDC-W30GR","Confirmed","3","Confirmed"
"MY-TMWSDC-W30G","Confirmed","3","Confirmed"
"MY-TFTWSEL-W150ML","Confirmed","3","Confirmed"
"FT-W2WSEL-W150ML","Confirmed","3","Confirmed"
"MY-TFSWS-W50ML","Confirmed","3","Confirmed"
"MY-TFWWS-W100ML","Confirmed","3","Confirmed"
"MY-TSRMWSIBE-W17ML","Confirmed","3","Confirmed"
"SRM-W2WSIBE-W17ML","Confirmed","3","Confirmed"
"MY-TMWSNC-W30G","Confirmed","3","Confirmed"
"M-W2WSNC-W30GR","Confirmed","3","Confirmed"
"MY-TCMWSPB-W150ML","Confirmed","3","Confirmed"
"CM-W2WSPB-W150ML","Confirmed","3","Confirmed"
"SRM-TWSPTE-W100ML","Confirmed","3","Confirmed"
